song_id,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength
deam_1145,35.18925,0.22353375,27.304039,35.221714,40.268463,12.964424,149.36394,102.325935,114.7947,103.740204,1.552038,0.45820576,0.8750402,1.6075172,2.1052349,1.2301947,6.046082,5.5350556,5.237831,5.084465,0.06779453,1.3937052,1.460652,0.45143285,0.84550667,4.7195926,1.8682923,6.330363,15.127511,0.627426,577.25006,0.45140907,1242.4702,0.1434464,-2.066726,-19.422792,1567.7633,0.23914203,-5.300027,-6.28692,2662.3896,0.093095005,-14.967007,-2.1089091,-5.5881586,-0.7975995,18.481833,0.31078783,0.080795206,0.5629643,-0.026904589,-0.41535708,-11.980139,35.01597,-0.034251444,-0.023840591,1.0669038,0.2004008,4.85,7.414976,0.12,0.0802773
deam_1146,29.027922,0.34447834,17.818325,34.070065,36.08819,18.269863,145.81218,134.77719,102.580505,109.94087,1.5119859,0.4488412,0.90821433,1.4837594,2.0979958,1.1897814,6.366519,6.4495463,5.757187,6.035392,0.05355145,1.8043454,1.3029482,0.5830337,1.3400615,4.230751,1.9322773,7.502252,14.668434,0.8510235,601.65955,0.39334342,1409.249,0.15409108,-0.869969,-26.662546,1547.2015,0.16726583,-9.396605,-2.2508292,2554.4028,0.12645458,-15.38681,-1.4306657,-11.630084,-0.5029666,19.996332,0.48217615,0.026322883,0.8800301,-0.02365535,-0.3951359,-15.8349905,24.788774,0.0049094376,-0.02561235,0.93188375,0.2888247,3.416154,4.9064627,0.046666663,0.028087165
deam_1147,31.102108,0.34250742,23.037176,27.047842,40.02239,16.985212,212.47643,455.6464,150.67595,161.26936,1.4559755,0.37832582,1.0227647,1.3435268,1.8449686,0.8222039,10.944963,8.4123955,5.0080023,4.133481,0.06873091,1.573883,1.3866385,0.56601185,2.8847692,1.2906054,0.5213854,28.09279,19.344984,0.89784527,630.6958,0.30914623,1341.3496,0.17255758,-9.188785,-4.6688957,1558.8488,0.16889925,-16.33397,-2.381317,2628.6868,0.13260639,-27.432198,-1.3639274,-14.590365,-0.6213936,27.816969,0.42114478,0.0074902284,9.496402,-0.032783665,-0.49860424,-14.82629,25.587833,-0.0645504,-0.024703141,2.1522076,0.53321487,1.7916666,3.157274,0.08705882,0.068321444
deam_1148,38.67471,0.23098223,33.997253,41.13611,46.057407,12.060154,152.21414,114.1246,65.398895,83.06242,1.3349578,0.2509969,1.0456393,1.3313701,1.6352491,0.58960986,13.961997,6.105505,2.3961785,0.7090255,0.06453087,1.3458004,1.7001822,0.4659567,2.6406932,1.4449061,5.455965,2.6343799,24.787455,0.53426427,706.18567,0.27697167,1460.2125,0.13913338,4.8895097,3.6577108,1607.4403,0.14267954,-7.3602843,-2.215248,2624.0386,0.12436879,-20.621775,-0.7988327,-15.102128,-0.28585696,28.817091,0.26250845,0.12756284,0.1678001,-0.042283084,-0.19462703,-16.465849,23.906116,0.121984705,-0.03856753,2.5116694,0.044553354,22.425,16.555,0.0,0.0
deam_1149,24.255596,0.31242964,16.795473,24.052685,29.013426,12.217953,114.30157,92.57965,64.4404,70.15155,1.380207,0.5493804,0.62432736,1.3754687,2.0228088,1.3984814,17.316027,10.047638,2.666204,1.6121669,0.056257736,1.7241157,1.4426726,0.6146501,-0.042140137,-86.2523,3.007188,3.9084966,23.837599,0.56059027,584.02124,0.4090335,1542.5734,0.13461636,1.9670124,7.027034,1459.5992,0.1948565,-8.474334,-1.4800382,2455.718,0.1325755,-20.196177,-0.64654833,-14.9235,-0.37355348,27.475468,0.2776696,0.04757103,1.1717595,-0.01740953,-0.4835362,-17.649944,28.305626,0.072939776,-0.020461267,1.4225384,0.022256844,44.92,0.0,0.0,0.0
deam_1150,31.188728,0.3160066,22.015362,34.001694,34.064163,12.048801,116.046165,172.28438,40.773655,30.641071,0.9995673,0.5143327,0.60685194,0.8383174,1.3135769,0.706725,14.742961,11.349773,1.9875985,1.6903924,0.041757014,1.8322014,1.2583324,0.5610646,3.9353878,1.2059197,4.2239256,3.2459872,29.583437,0.5699135,593.3128,0.35336697,1530.604,0.14845982,-0.8308133,-14.863648,1467.6157,0.15970111,-14.240736,-0.8303192,2512.314,0.11629378,-30.37486,-0.46655342,-17.777248,-0.28666323,35.013023,0.22457969,0.051609136,0.6456851,-0.024651071,-0.42123404,-12.486839,28.382977,0.024328563,-0.024343442,1.1315731,0.044444446,22.46,15.12,0.049999997,0.0
deam_1151,25.660744,0.15966018,23.323477,26.366373,29.066412,5.742935,196.12778,218.97276,92.37184,97.252396,3.151826,0.13030794,2.805787,3.196356,3.5054288,0.6996417,19.79713,10.4507065,6.812311,2.722855,0.08318868,1.4173018,1.4817866,0.48702753,-0.64790386,-3.3485422,8.801307,1.2128154,11.712625,0.49408484,913.30273,0.28227058,1045.3112,0.24916981,-41.596462,-1.4372712,1884.3162,0.13759372,-40.16422,-1.4501624,2915.383,0.10795186,-42.79502,-1.3363744,-5.765907,-0.4127058,11.73503,0.28168938,-0.012629702,-1.5164074,-0.006049188,-1.0241193,-4.677923,10.565711,-0.01375795,-0.003964774,4.8455215,2.7394211,0.30772358,0.31849194,0.05048193,0.034776516
deam_1152,22.382095,0.40977132,14.883406,18.977901,31.319511,16.436106,239.38481,373.439,165.55295,209.09349,1.879543,0.328696,1.3945208,1.84097,2.4084868,1.0139661,14.898008,9.191387,5.656943,2.9237494,0.107739694,1.3675258,1.411048,0.5621273,-1.5489643,-2.1496065,3.1792345,6.413172,13.761537,0.942168,554.938,0.37616467,1286.2128,0.15158542,-22.22039,-2.2903824,1526.7015,0.18068494,-28.5599,-1.6262418,2547.3276,0.12261921,-33.725624,-1.3330338,-11.587926,-0.39592832,19.978165,0.28042376,-0.00875737,-4.181028,-0.019136088,-0.53752506,-8.730657,17.139568,-0.018484244,-0.015231145,2.733941,1.4689517,0.6183333,0.6550078,0.055957444,0.05898646
deam_1153,29.74953,0.24135071,23.123816,27.189947,37.13737,14.013556,133.81056,322.393,42.91975,43.55894,1.3193265,0.38893607,0.87342644,1.2392716,1.7245886,0.8511622,13.053356,7.852647,2.1186497,0.9576818,0.04889514,1.6467872,1.4924427,0.5433695,0.83185345,4.339548,1.959115,5.091141,28.498655,0.42431602,718.6375,0.28104612,1537.8151,0.13874404,-0.7827364,-12.785494,1593.734,0.14922836,-10.413378,-0.9831836,2575.105,0.120416015,-25.605742,-0.4687587,-15.669527,-0.25284868,31.803709,0.16996431,0.083442315,0.38961822,-0.028129341,-0.27350095,-21.204622,37.52926,0.04009747,-0.03868797,1.8226273,0.022256844,44.92,0.0,0.0,0.0
deam_1154,23.870888,0.3436105,17.717169,20.379358,34.042686,16.325518,186.54648,180.47363,120.516174,178.64574,1.5909055,0.40884554,1.0080255,1.5368685,2.0753238,1.0672983,14.078264,16.865566,4.501323,3.292711,0.06741269,1.6214803,1.3379298,0.5936059,0.9990174,3.5345962,3.8649535,5.1240144,16.910103,0.93158287,531.7866,0.4154723,1301.5112,0.15632983,-13.562179,-2.660397,1507.0723,0.18518929,-21.40791,-1.510595,2518.9917,0.11849052,-26.502459,-1.1818902,-14.887837,-0.42383593,23.13582,0.34982657,-0.0019413889,-18.36166,-0.020384824,-0.527366,-3.5749276,14.280699,-0.018586535,-0.005818539,1.0002223,0.44533512,2.165,4.9377112,0.078666665,0.07864407
deam_1155,28.046598,0.36390838,18.271986,25.26453,37.052975,18.780989,220.66377,252.75128,131.35669,196.87978,0.92743945,0.5865341,0.4728624,0.8297594,1.2921873,0.819325,23.40506,18.266857,6.6121817,7.9643683,0.08280801,1.555238,1.5393462,0.5899863,2.8888354,1.3732809,5.920801,2.3263652,28.125103,0.53630435,638.2311,0.3678431,1392.0299,0.174475,-14.244484,-2.2183194,1616.722,0.18507221,-25.066921,-1.0907649,2681.9087,0.12479806,-33.758495,-0.78836435,-19.67967,-0.43964186,31.75447,0.3071477,0.022759723,1.6450549,-0.023649223,-0.49476177,-10.924603,20.406471,0.02442212,-0.01690982,2.6847126,0.5109976,1.9086956,4.2357407,0.04142857,0.033350337
deam_1156,23.759916,0.4993628,14.073523,18.333551,36.00784,21.934317,222.07803,244.35712,105.16548,94.594955,1.7510216,0.32440478,1.2492075,1.6060647,2.1833377,0.9341302,24.636745,18.460073,7.005715,4.0646834,0.07639479,1.5189309,1.3886939,0.7141496,-0.85842645,-4.449917,-3.07559,-11.044952,-0.08086757,-317.09726,588.2999,0.41779107,1140.607,0.18594459,-35.065487,-1.6309896,1592.9408,0.16441435,-34.240105,-1.5338119,2557.7551,0.14388396,-36.508804,-1.4231635,-9.970011,-0.4794087,17.357115,0.33002186,-0.03173852,-1.6827304,-0.01624187,-0.7328405,-8.86749,15.739126,-0.042125124,-0.011078844,3.956435,2.3416593,0.37095237,0.7226018,0.049999997,0.03480796
deam_1157,21.490952,0.5151125,13.848222,16.855743,28.934816,15.086595,291.09775,556.7216,187.83357,375.5065,1.9480723,0.31732196,1.4142815,1.8528095,2.4126163,0.99833477,27.582558,17.483133,9.339816,5.281039,0.07820356,1.4554644,1.362932,0.70797706,-1.4234889,-2.52349,0.15327856,202.15659,3.5602694,6.060163,590.53015,0.39495927,1115.8225,0.194086,-52.77971,-1.3139461,1588.5653,0.15745117,-50.874382,-1.3076395,2565.469,0.1307131,-53.854828,-1.2096262,-11.209593,-0.38573405,18.962025,0.2752211,-0.048307538,-0.8673372,-0.01607465,-0.8078753,-8.824726,16.80806,-0.050762,-0.009423497,4.245388,2.6063712,0.30316237,0.46553093,0.076629214,0.07689105
deam_1158,25.879992,0.47999632,14.1962385,20.90938,38.529587,24.333347,225.73035,209.56406,155.07367,296.34152,1.8782159,0.3066992,1.3761647,1.7600964,2.3128467,0.936682,23.748928,15.277114,7.2093434,3.9325411,0.075945266,1.5347167,1.29175,0.72255963,-0.12880751,-31.0343,-3.1345208,-10.629389,0.7855549,33.26433,590.20496,0.4351126,1143.7981,0.19504192,-34.012177,-1.7036757,1600.1338,0.16758765,-32.28687,-1.6047406,2572.9001,0.14447533,-34.426903,-1.49356,-9.125931,-0.5170718,16.496778,0.34195134,-0.021436788,-2.6562197,-0.015717538,-0.7409574,-8.654466,15.71464,-0.04094923,-0.010348836,3.8675263,2.0921433,0.4198936,0.80719304,0.056666665,0.04935846
deam_1159,26.624382,0.47753203,14.406713,21.175388,39.969913,25.563202,222.20216,329.77484,126.96077,121.89894,1.858233,0.30268013,1.3702714,1.7466213,2.2809913,0.9107199,23.649424,14.368055,7.121739,3.6995592,0.072702244,1.5056471,1.263573,0.6538171,0.1250646,32.2951,-1.623468,-18.569374,1.9418249,11.267241,585.7465,0.4393104,1144.2012,0.19457385,-32.87417,-1.7767807,1600.6887,0.16828436,-31.17739,-1.6575418,2571.819,0.1440737,-33.204567,-1.5427914,-8.852439,-0.52901673,16.18056,0.3462923,-0.017785447,-3.190257,-0.015516174,-0.7538409,-8.471408,15.162401,-0.040796645,-0.009964467,3.800845,1.9136627,0.46104652,0.9127125,0.057894733,0.044553805
deam_1160,23.702562,0.49834698,14.056622,18.382381,36.04342,21.986797,250.27257,391.07574,108.532906,97.93714,1.9664938,0.3244958,1.4029737,1.8012384,2.452389,1.0494153,26.138039,18.439125,7.9933395,4.618023,0.06839017,1.4340711,1.3596275,0.6582674,-0.95711887,-4.078439,-2.842458,-11.961781,0.11231964,227.2315,580.6739,0.41579798,1149.5023,0.19483542,-34.86638,-1.6224064,1586.1016,0.16496833,-34.314907,-1.5157704,2548.7488,0.14167492,-36.656353,-1.4026597,-10.0002985,-0.4743137,17.342606,0.3304035,-0.033768702,-1.5697368,-0.016592499,-0.7154911,-9.108743,16.057253,-0.045962002,-0.01136147,3.9119806,2.3814824,0.3650467,0.6714559,0.049411763,0.03709615
deam_1161,46.1607,0.2539634,31.107235,52.02423,55.13185,24.024616,196.89159,222.85156,81.595665,75.61302,0.83868206,0.7425708,0.38389,0.6156598,1.1845012,0.80061114,5.3126907,4.244759,5.166412,4.58878,0.032681573,2.0608065,1.154993,0.6215113,7.1161423,0.8731375,10.66532,2.0288258,10.312267,1.236903,696.183,0.4290028,1101.5881,0.28289852,-0.39398053,-75.253746,1627.5953,0.20807706,-0.72585356,-33.140495,2647.5527,0.14726038,-9.359951,-2.5494509,0.12380413,85.42864,11.299276,0.9400272,0.081616774,0.48141623,-0.016472163,-1.1728187,-4.9349756,15.548865,0.062063735,-0.015069247,0.9762592,0.1777383,5.5699997,11.095993,0.057499997,0.03897114
deam_1162,29.35432,0.3335463,19.02242,38.00552,38.11487,19.092447,291.36365,372.60727,134.2424,148.1566,1.46364,0.27035958,1.3434358,1.4821953,1.7038767,0.36044097,9.337128,7.073359,6.3492446,4.5583735,0.05480588,2.06463,1.223697,0.77922064,3.1580524,2.1425812,-5.4211607,-2.3056688,21.137543,0.59900486,737.2052,0.1729284,1338.9088,0.1264949,-16.228788,-2.728381,1624.7323,0.08948104,-25.735754,-1.615911,2766.8691,0.077985644,-38.986023,-0.99054426,-15.782555,-0.38235438,31.15456,0.21280636,-0.011890882,-3.1086488,-0.025796903,-0.35794932,-22.177692,36.483036,-0.05149857,-0.024455817,2.0190814,1.4441236,0.6404615,0.895327,0.043255813,0.024751877
deam_1163,22.506613,0.3557055,14.232006,19.05507,31.008844,16.776838,203.51599,248.43854,115.96094,116.55156,1.7751297,0.41255695,1.1353474,1.6541077,2.3929954,1.257648,19.058304,12.479928,7.233731,6.448826,0.06947423,1.8583202,1.3215234,0.6806211,0.16443962,25.468805,4.3951874,3.2215865,20.667824,0.5520583,699.74634,0.41357568,1241.0917,0.23376925,-42.730038,-1.5853394,1664.0403,0.22943473,-44.686596,-1.432236,2776.5464,0.13249294,-50.905888,-1.2022332,-13.616878,-0.43798617,23.601679,0.3576183,-0.018297374,-2.8865361,-0.011276555,-1.1582186,-10.895597,18.703709,-0.05216398,-0.006353115,2.729088,1.8436251,0.4508434,0.8795292,0.09377049,0.104209185
deam_1164,20.44898,0.24935807,18.4035,19.701893,19.996162,1.5926628,91.032875,148.73578,49.18105,43.3074,1.3411787,0.18296994,1.1395762,1.3399876,1.5457113,0.40613508,10.507333,3.9250684,2.166804,0.6163302,0.03138874,2.0106406,1.0339824,0.6488921,1.6516536,1.1553376,8.663342,1.0707215,31.315037,0.29485023,547.084,0.30181825,1640.831,0.12491932,-2.9986093,-2.6670353,1414.1879,0.13993895,-21.126919,-0.32621554,2465.2222,0.110644236,-36.783802,-0.22052094,-22.662542,-0.114008084,38.825985,0.12958553,0.015967084,1.4115494,-0.039371233,-0.2022508,-19.96638,39.21375,0.042779565,-0.03568081,3.6008003,0.022276677,44.879997,0.0,0.0,0.0
deam_1165,22.21053,0.32690433,15.415325,20.775389,27.146805,11.73148,221.19696,281.17303,149.91931,180.16937,1.3109899,0.55019534,0.52988565,1.3338884,2.0136514,1.4837657,6.3522253,3.7188222,3.957506,3.0554078,0.11029936,1.2436718,1.4024402,0.5833236,-1.9723568,-2.1551466,-0.577345,-39.254707,15.446,1.2280458,504.9893,0.25014314,1307.3127,0.14704679,-37.7245,-1.8102205,1504.9515,0.1280164,-48.678658,-1.2979087,2485.8435,0.10822421,-53.339966,-1.1511089,-16.748568,-0.23302191,24.628588,0.25388417,-0.023303263,-1.0601628,-0.023901418,-0.31408036,-15.344663,23.021923,-0.031865697,-0.02204342,1.9081429,3.0882027,0.26107913,0.3090685,0.05680412,0.049939044
deam_1166,26.11478,0.25872117,19.723433,27.735146,31.630053,11.90662,185.19902,145.9924,69.690865,68.0503,1.3260442,0.33664057,0.99696827,1.2966951,1.652124,0.6551558,16.021154,8.15904,4.0090218,2.4110737,0.058001354,1.8805851,1.4127474,0.5801144,2.4440658,1.2896304,10.433077,1.2422284,26.150927,0.37244034,674.93567,0.35165554,1400.6086,0.16493562,-13.640471,-1.7867332,1638.55,0.18892483,-23.137934,-0.95719635,2684.448,0.12081683,-29.322489,-0.7455206,-17.372583,-0.31346735,27.700844,0.2752681,-0.011591226,-2.4063885,-0.02610287,-0.50882494,-20.17257,32.215862,-0.028010447,-0.024537489,3.0228941,0.089027375,11.2,4.610629,0.04,0.0
deam_1167,31.000305,0.47665837,15.68166,23.073996,50.998596,35.316936,89.651794,87.57831,63.170414,79.86395,0.63607454,0.6640486,0.23370923,0.56067234,0.9933378,0.7596286,15.068331,8.558219,1.1510333,0.42287767,0.03929089,2.0293875,1.0301516,0.819499,5.130581,1.5999523,6.3349814,1.9875454,44.188667,0.3248308,651.2078,0.30955303,1566.931,0.15474606,-11.184121,-2.956206,1503.5986,0.15634847,-29.16368,-0.92570925,2788.2358,0.11394716,-52.103943,-0.47098374,-27.060242,-0.17507565,48.70052,0.082583964,0.03988366,1.2054769,-0.044494703,-0.25333357,-25.598148,45.072304,0.05753667,-0.041495625,0.71000665,0.13440861,7.298333,7.5157514,0.148,0.16845176
deam_1168,34.97546,0.3925506,20.073229,32.053993,49.434055,29.360826,177.47743,165.31647,93.15532,93.798836,1.3832358,0.5396036,0.6627559,1.2723538,2.0445752,1.3818192,6.5960283,5.6398363,4.607368,4.717318,0.045728557,1.9272586,1.2986867,0.55597854,3.8164752,1.426988,4.5483513,3.1978211,18.659742,0.88025093,654.8354,0.37691075,1276.0641,0.2482124,-2.2504501,-12.340698,1606.7472,0.18332578,-12.4360075,-1.8854483,2658.4016,0.131927,-19.484737,-1.2352366,-12.924009,-0.7419852,21.947523,0.6025924,0.04396366,0.8545384,-0.02883222,-0.4827455,-6.363919,11.647401,0.013234628,-0.01673205,1.2203239,0.11108643,8.934,8.192497,0.114999995,0.024999999
deam_1169,17.069452,0.22747363,14.4874525,17.015238,17.978943,3.4914904,122.896614,130.29292,60.117493,87.99786,1.2974023,0.34949535,0.9871841,1.329288,1.6438065,0.65662235,7.817857,5.7494,1.9903234,0.8245501,0.030971725,2.2527099,1.0436691,0.82057464,-0.3782289,-12.329356,7.1604276,3.8280182,24.964653,0.8101425,566.883,0.36021116,1384.8335,0.15450697,-57.415123,-1.355497,1571.3882,0.17983362,-66.024155,-1.1052839,2685.1987,0.13054182,-74.62501,-0.9147473,-21.96743,-0.28573418,35.281677,0.20318198,-0.05963295,-0.584022,-0.020820642,-0.64368606,-21.730247,33.12179,-0.071179196,-0.014175313,1.4892199,1.2908969,0.582931,1.4686248,0.19719999,0.2577211
deam_1170,34.44604,0.26732463,29.021536,32.104294,44.100555,15.07902,209.1976,334.7563,55.16935,47.973286,1.0532038,0.4292068,0.699663,0.97195673,1.3626618,0.66299886,19.933878,9.740203,2.105702,0.8178795,0.05402984,1.7902105,1.3838465,0.5609408,3.6637008,1.1454041,3.4280648,3.8012178,30.893219,0.43962824,742.8247,0.28820744,1488.1278,0.16404736,2.4162648,7.1693707,1623.1279,0.14922978,-12.07514,-1.4552904,2632.527,0.1339772,-29.143482,-0.64936775,-16.291262,-0.3034055,33.916744,0.20137545,0.08612031,0.37625164,-0.024062382,-0.35090184,-19.82412,37.23803,0.08429666,-0.029727802,1.3780841,0.044513687,22.439999,16.279999,0.02,0.0
deam_1171,23.890163,0.3919861,16.85072,19.012804,35.942425,19.091705,123.862015,141.6817,50.08062,67.03708,0.43244156,0.63953567,0.20105925,0.36982647,0.61196876,0.4109095,8.274361,9.557614,0.5464897,0.8225026,0.05547985,1.4853035,1.5810516,0.80662495,2.2885215,2.2945447,-1.0609615,-38.50576,46.468185,0.67669874,518.2219,0.29768658,1327.3757,0.15258189,-28.282087,-0.6377088,1661.8096,0.15982501,-52.197186,-0.32646498,2828.1423,0.08825537,-62.39056,-0.20884427,-40.116295,-0.16575977,55.366642,0.0612611,-0.054318767,-1.123381,-0.022594282,-0.6000144,-41.48354,55.11901,-0.06828497,-0.021110026,0.5334519,0.089027375,11.19,7.199358,0.08,0.0
deam_1172,28.34249,0.27173567,21.40541,28.197891,36.224255,14.818844,172.00143,156.07124,59.083107,49.45636,0.9124266,0.46684226,0.5330893,0.8619495,1.2540517,0.7209624,12.4718485,5.6651783,2.6044238,1.9313071,0.06433106,1.8027339,1.3477083,0.6158772,4.0455275,1.0206629,14.133981,1.453038,31.355125,0.48659667,597.7143,0.36718974,1471.9816,0.16162325,-14.384898,-1.4295179,1542.9294,0.17678095,-24.130745,-0.7467449,2625.92,0.1320594,-36.323112,-0.5133974,-21.43656,-0.29219162,34.291775,0.25082958,-0.0041887234,-8.056416,-0.021102536,-0.5781759,-18.50536,28.157768,-0.026868826,-0.008336249,1.8415798,0.24439014,4.0518184,3.6758022,0.037499998,0.0147902
deam_1173,26.269173,0.45288727,13.994212,23.14625,39.580082,25.585869,223.99225,411.31693,66.68545,63.491856,1.2484891,0.58755225,0.6544858,1.1524655,1.7117286,1.0572428,10.195239,8.636445,7.993842,7.258197,0.04009478,2.0006473,1.0722687,0.73828936,2.2551773,2.2127714,7.5363526,2.6151264,14.334012,1.2064607,647.0488,0.3864322,1261.4227,0.2087101,-52.984283,-1.4279177,1644.0697,0.16078357,-51.137688,-1.3775588,2656.12,0.1340804,-54.25987,-1.27314,-13.376022,-0.60445535,21.013893,0.46914658,-0.013120899,-7.3646717,-0.020804606,-0.5422057,-16.004696,23.06421,-0.059058506,-0.020633629,1.0428222,1.4663409,0.5446969,1.1954956,0.1411111,0.14686434
deam_1174,31.100773,0.29022217,23.141434,29.440714,41.026836,17.885403,180.70395,214.95212,105.62895,88.877144,0.982554,0.56276935,0.43830013,0.9498833,1.4220517,0.98375154,14.908167,8.001904,3.031001,1.565676,0.088451855,1.3376805,1.73051,0.51942575,2.4704554,1.8439819,-2.8847096,-8.538774,21.112467,1.0385467,661.18243,0.36832055,1402.0863,0.16222097,6.4203887,5.0140543,1604.4625,0.20334014,-8.001124,-3.6134837,2696.7947,0.15420735,-20.074923,-1.4493706,-20.958933,-0.27198246,32.156944,0.27066734,0.1234888,0.4473561,-0.031174613,-0.38243163,-9.104494,19.392544,0.061553024,-0.009477152,2.2256844,0.022291573,44.71,0.0,0.13,0.0
deam_1175,26.243849,0.43110463,13.818079,25.558594,32.035835,18.217756,319.68137,696.4538,121.71942,109.2163,1.4129623,0.4744552,0.81917185,1.2244459,2.1387758,1.3196039,23.42102,26.756367,10.0295315,12.010743,0.10075425,1.3715223,1.4868028,0.6161382,-0.6829973,-5.878754,4.555032,5.234721,20.071571,0.86066955,656.1473,0.26198053,1377.0072,0.17490147,-16.757952,-2.440396,1531.7195,0.12325533,-21.471663,-1.7672145,2621.6082,0.14552963,-35.69875,-1.018731,-12.900585,-0.52485335,31.464777,0.33284628,-0.013353033,-4.313876,-0.017053181,-0.47193453,-6.9857883,21.258572,-0.0028090721,-0.008129961,1.7337186,0.8459484,1.1292105,1.9005156,0.047083333,0.028059334
deam_1176,31.34955,0.3216875,22.868279,29.8707,40.878513,18.010235,175.48296,155.42259,136.03223,171.0136,1.5466439,0.41465166,1.0545771,1.5382046,2.081922,1.027345,5.5233746,4.9461513,5.764372,5.1983075,0.091832906,1.247125,1.5288708,0.4711682,-0.2656113,-13.091193,0.028705461,619.3045,19.70082,0.7689826,554.82855,0.4086411,1395.3789,0.13435014,3.082748,7.5381403,1483.0502,0.19578367,-7.124948,-2.8012507,2587.0244,0.09875553,-19.309408,-0.95641035,-10.680461,-0.4726164,24.592247,0.20651323,0.05253238,0.56107056,-0.026609557,-0.3281542,-10.436987,20.524342,0.044808213,-0.021589536,1.1335853,0.3561095,2.77,2.4409807,0.03142857,0.016413037
deam_1177,21.607437,0.32247135,17.120218,19.059366,23.32331,6.2030926,168.65477,370.33258,108.5084,97.484695,1.7670077,0.3676863,1.1286842,1.8728381,2.3092475,1.1805633,7.7204437,6.1245723,4.5221796,2.6731884,0.076279804,1.4694351,1.4365013,0.5995337,-0.9828409,-3.2133975,6.441572,2.7192016,14.52127,1.016161,627.1815,0.41185543,1279.1904,0.19304113,-10.903012,-1.6451281,1623.9176,0.19402474,-18.438683,-0.89731896,2631.1147,0.11784232,-20.415411,-0.8504252,-13.649936,-0.44155255,18.677437,0.47423857,-0.016211571,-2.2982278,-0.013004868,-0.6289853,-12.834355,16.502623,-0.011725092,-0.012583806,2.1338077,0.2003116,4.9555554,4.9296656,0.023333332,0.0047140447
deam_1178,45.06662,0.29689032,29.101646,51.359787,56.275543,27.173897,317.808,457.61572,145.10364,153.47894,1.4368092,0.52716583,0.7699912,1.2610048,2.1001751,1.330184,6.170456,5.884616,5.1853952,5.3584266,0.04021576,2.0290105,1.1988865,0.51872516,5.4728785,1.0907279,6.345001,2.1646626,4.5042043,2.2313673,575.76984,0.36611223,1021.61835,0.2688431,-10.563188,-3.7327998,1576.8905,0.15923266,-9.287539,-2.5217936,2593.6104,0.10580537,-8.840004,-2.6374295,-4.67992,-1.1646928,9.003785,0.80969554,-0.02248174,-2.0825193,-0.023358809,-0.5323217,-5.103331,9.977396,-0.02828959,-0.01884472,1.1981362,0.46687418,2.1061904,2.4704318,0.038,0.016
